suite,profile,config_stem,config_path,graph_name,graph_file,family,nodes,edges,area_constraint,hw_scale_factor,hw_scale_variance,comm_scale_factor,seed,taskgraph_pickle,param_source,param_source_csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,48,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,49,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,50,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_1000/squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.yaml,squeezenet_like_1000,inputs/task_graph_topology/synthetic/squeezenet_like_1000.dot,synthetic,1000,1307,0.5,0.1,0.5,1.0,51,inputs/task_graph_complete/taskgraph-squeezenet_like_1000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,42,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,43,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,44,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,45,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,46,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,47,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,48,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,49,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,50,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_10000/squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.yaml,squeezenet_like_10000,inputs/task_graph_topology/synthetic/squeezenet_like_10000.dot,synthetic,10000,13073,0.5,0.1,0.5,1.0,51,inputs/task_graph_complete/taskgraph-squeezenet_like_10000_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,42,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,43,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,44,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,45,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,46,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,47,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,48,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,49,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,50,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_11/squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.yaml,squeezenet_like_11,inputs/task_graph_topology/synthetic/squeezenet_like_11.dot,synthetic,11,14,0.5,0.1,0.5,1.0,51,inputs/task_graph_complete/taskgraph-squeezenet_like_11_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.pkl,squeeze_fallback,outputs/iccad_pilot_squeeze/iccad_pilot_squeeze-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,42,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-42.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,43,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-43.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,44,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-44.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,45,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-45.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,46,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-46.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,47,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-47.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,48,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-48.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,49,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-49.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,50,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-50.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
task_graph_topology_suite_area05,full,squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51,inputs/task_graph_topology_config/full/graph_suite_area05/squeezenet_like_50/squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.yaml,squeezenet_like_50,inputs/task_graph_topology/synthetic/squeezenet_like_50.dot,synthetic,50,65,0.5,0.1,0.5,1.0,51,inputs/task_graph_complete/taskgraph-squeezenet_like_50_area-0.50_hwscale-0.10_hwvar-0.50_comm-1.00_seed-51.pkl,graph_best,outputs/iccad_pilot_synth50/iccad_pilot_synth50-result-summary-soda-graphs-config.csv
